,Unnamed: 0,player_id,salary,_id,career_AST,career_FG%,career_FG3%,career_FT%,career_G,career_PER,career_PTS,career_TRB,career_WS,career_eFG%,draft_year,height,position,shoots,weight
1357,1357,smithcr01,1565475.6666666667,smithcr01,0.8,55.3,3.7,66.1,403,16.2,-0.04980357510228507,0.24044036369815808,-0.22061642719611174,55.3,2006,6.583333333333333,Power Forward,Right,250.0
1358,1358,smithde02,583000.0,smithde02,2.1,49.9,29.4,75.3,408,15.1,0.9755251602259315,-0.08064237092315414,-0.1487316300694303,50.4,1982,6.5,Shooting Guard and Small Forward,Right,205.0
1359,1359,smithde03,3218280.0,smithde03,5.0,40.7,31.6,66.8,122,12.6,1.310728785237079,0.011095553254363552,-0.7425625628550595,45.9,2017,6.25,Point Guard,Right,195.0
1360,1360,smithdo03,1479000.0,smithdo03,1.4,42.5,8.3,77.3,296,11.7,0.029067866076808564,0.37804724996443495,-0.6269218022599633,42.6,1991,6.833333333333333,Power Forward,Right,220.0
1361,1361,smithdo04,533374.0,smithdo04,0.8,42.1,30.8,65.0,61,11.1,-1.015978729546181,-1.0438905747870912,-0.705057451310704,45.0,2004,6.583333333333333,Shooting Guard,Right,215.0
1362,1362,smithja01,535386.0,smithja01,0.6,41.3,12.5,69.0,108,9.7,-0.956825148661861,-0.8145457643432967,-0.680054043614467,41.4,2000,6.916666666666667,Center and Power Forward,Right,250.0
1363,1363,smithja02,2860908.4545454546,smithja02,0.7,46.8,33.3,78.3,616,12.9,-0.34557147952388595,0.011095553254363552,-0.2799995204746747,48.0,2007,7.0,Center and Power Forward,Right,240.0
1364,1364,smithjo02,3826299.75,smithjo02,1.0,45.5,23.8,79.0,1030,15.4,0.6008858146252369,1.387164415917131,1.163947273983013,45.6,1995,6.833333333333333,Small Forward and Center and Power Forward,Right,225.0
1365,1365,smithke01,1463566.6666666667,smithke01,5.5,48.0,39.9,82.9,737,14.9,0.9755251602259315,-0.6310699159882611,0.7420147691090133,52.5,1987,6.25,Point Guard,Right,170.0
1366,1366,smithla01,621000.0,smithla01,1.1,53.1,0.0,53.1,883,12.6,-0.22726431775524547,2.6714953544023796,0.7170113614127764,53.1,1980,6.666666666666667,Power Forward,Right,215.0
1367,1367,smithla02,773333.3333333334,smithla02,2.2,43.2,29.8,81.3,183,10.8,-0.22726431775524547,-0.8604147264320556,-0.6738031916904077,44.6,1991,6.25,Shooting Guard,Right,200.0
1368,1368,smithmi01,600000.0,smithmi01,1.0,47.4,15.0,83.5,141,14.0,-0.5624679427663931,-0.8604147264320556,-0.6769286176524374,48.1,1989,6.833333333333333,Power Forward,Right,225.0
1369,1369,smithmi02,1713333.3333333333,smithmi02,1.5,53.8,14.3,52.9,449,13.9,-0.44416078099775286,1.7082471505384431,0.010665093994080617,53.8,1994,6.666666666666667,Power Forward and Small Forward,Left,230.0
1370,1370,smithmi03,316969.0,smithmi03,0.6,32.2,16.7,62.5,17,8.1,-0.956825148661861,-0.9521526506095733,-0.7238100070828818,34.7,2000,6.666666666666667,Small Forward,Right,195.0
1371,1371,smithno01,1355940.0,smithno01,1.2,37.1,26.0,71.4,84,7.5,-0.8976715677775409,-1.0897595368758501,-0.7456879888170892,40.3,2011,6.166666666666667,Point Guard,Right,185.0
1372,1372,smithot01,323750.0,smithot01,1.8,45.5,25.1,76.2,375,15.7,0.5220143734461433,0.19457140160939915,-0.33625718779120795,46.2,1986,6.416666666666667,Small Forward and Shooting Guard,Right,210.0
1373,1373,smithre01,316500.0,smithre01,0.1,39.4,0.0,40.4,66,9.1,-1.252593053083462,-0.7228078401657789,-0.7081828772727337,39.4,1992,6.833333333333333,Center and Power Forward,Right,240.0
1374,1374,smithru01,816482.0,smithru01,0.7,31.9,18.8,76.9,27,7.8,-1.154003751609595,-1.2732353852308858,-0.7269354330449114,35.1,2014,6.0,Point Guard,Right,165.0
1375,1375,smithst01,4559135.714285715,smithst01,3.1,44.0,35.8,84.5,942,16.1,1.2712930646475322,-0.08064237092315414,1.8952969490979459,49.4,1991,6.583333333333333,Shooting Guard,Right,200.0
1376,1376,smithto02,509642.8571428572,smithto02,1.9,43.1,30.7,69.0,457,11.4,-0.4638786412925262,-0.8145457643432967,-0.5112810416648671,45.6,1990,6.25,Point Guard and Shooting Guard,Right,185.0
1377,1377,smitsri01,3977272.727272727,smitsri01,1.4,50.7,11.5,77.3,867,17.9,1.3698823661213992,1.2495575296508539,1.048306513387917,50.7,1988,7.333333333333333,Center,Right,250.0
1378,1378,smrekmi01,208750.0,smrekmi01,0.3,43.1,0.0,61.7,194,7.4,-0.9765430089566345,-0.5393319918107432,-0.6988065993866448,43.1,1985,7.0,Power Forward and Center,Right,250.0
1379,1379,snellto01,3321415.2,snellto01,1.0,42.5,38.2,81.9,442,9.0,-0.32585361922911243,-0.4475940676332255,-0.29875207624685246,53.4,2013,6.583333333333333,Shooting Guard and Small Forward,Right,213.0
1380,1380,snower01,3658846.4285714286,snower01,5.0,42.4,20.8,76.3,846,12.2,-0.20754645746047215,-0.40172510554446655,0.6357502864000061,43.0,1995,6.25,Shooting Guard and Point Guard,Right,190.0
1381,1381,snydeki01,1667508.25,snydeki01,1.1,43.8,32.7,69.9,211,12.4,-0.3061357589343391,-0.49346302972198447,-0.5800404128295189,47.9,2004,6.5,Power Forward and Shooting Guard and Small Forward,Right,225.0
1382,1382,soberri01,351000.0,soberri01,4.3,45.9,29.1,84.3,821,13.9,1.0741144616997984,-0.35585614345570765,0.2794517267286286,46.6,1975,6.25,Shooting Guard and Point Guard,Right,198.0
1383,1383,solomwi01,522167.0,solomwi01,2.0,37.8,29.8,69.2,115,10.5,-0.5427500824716198,-1.0438905747870912,-0.7206845811208521,44.3,2001,6.083333333333333,Point Guard and Shooting Guard,Right,185.0
1384,1384,songada01,3167241.375,songada01,1.2,49.9,15.8,84.4,495,13.3,-0.18782859716569866,0.011095553254363552,-0.22374185315814138,49.9,2002,6.75,Center and Power Forward,Right,248.0
1385,1385,sowpa01,590525.3333333334,sowpa01,0.2,41.6,-,67.8,76,9.3,-0.9765430089566345,-0.26411821927818996,-0.6956811734246151,41.6,2004,6.833333333333333,Center,Right,250.0
1386,1386,sparrro01,333250.0,sparrro01,5.0,46.6,26.0,79.7,836,12.0,0.22624646902454246,-0.5852009538995022,0.1638109661335324,47.3,1980,6.166666666666667,Point Guard,Right,175.0
1387,1387,speigma01,2574358.8,speigma01,0.7,45.9,35.6,79.7,705,16.7,0.009350005782035244,0.33217828787567577,0.08567531708279173,48.4,2008,6.833333333333333,Power Forward and Center,Right,255.0
1388,1388,spencel01,939250.0,spencel01,0.7,51.6,0.0,58.0,157,9.9,-0.3850072001134326,0.0569645153431225,-0.7206845811208521,51.6,1992,7.0,Center,Left,270.0
1389,1389,spencfe01,1557945.75,spencfe01,0.3,48.4,0.0,65.8,640,10.8,-0.5230322221768463,0.9284747950295419,-0.06747055505666007,48.4,1990,7.0,Center,Right,265.0
1390,1390,sprewla01,7466153.846153846,sprewla01,4.0,42.5,33.7,80.4,913,15.1,2.060007476438468,0.33217828787567577,1.038930235501828,46.4,1992,6.416666666666667,Small Forward and Shooting Guard,Right,190.0
1391,1391,sprigla01,112500.0,sprigla01,1.3,51.7,0.0,75.2,169,11.3,-0.5230322221768463,-0.49346302972198447,-0.6144200984118449,51.7,1981,6.583333333333333,Small Forward and Power Forward,Right,230.0
1392,1392,stackje01,4442465.421052632,stackje01,3.3,40.9,30.9,82.2,970,16.5,1.7839574323116398,-0.08064237092315414,0.9170386229826725,44.6,1995,6.5,Shooting Guard and Small Forward,Right,218.0
1393,1393,stackry01,336250.0,stackry01,0.2,35.2,0.0,78.7,43,7.2,-1.0948501707252747,-0.7228078401657789,-0.7144337291967929,35.2,1998,6.916666666666667,Power Forward,Right,215.0
1394,1394,stanste01,160000.0,stanste01,2.0,44.4,22.4,77.9,192,9.9,-0.3061357589343391,-0.9062836885208146,-0.6456743580321411,45.5,1984,6.416666666666667,Shooting Guard,Right,170.0
1395,1395,stausni01,3103866.75,stausni01,1.5,38.9,35.3,81.4,335,9.1,-0.20754645746047215,-0.5852009538995022,-0.6019183945637263,49.0,2014,6.5,Shooting Guard,Right,205.0
1396,1396,stephev01,100000.0,stephev01,1.0,33.3,20.0,79.2,38,7.4,-1.1737216119043683,-1.2732353852308858,-0.7331862849689705,34.7,1988,6.166666666666667,Point Guard,Right,175.0
1397,1397,stephla01,3098667.2,stephla01,2.9,44.4,31.5,68.5,508,12.1,0.14737502784544884,0.37804724996443495,-0.1987384454619044,48.8,2010,6.5,Small Forward and Shooting Guard,Right,230.0
1398,1398,steppbr01,100000.0,steppbr01,1.2,46.9,31.0,82.0,238,12.5,-0.4835965015872995,-0.9062836885208146,-0.5769149868674892,47.4,1982,6.416666666666667,Point Guard and Shooting Guard,Right,195.0
1399,1399,stewake01,130470.5,stewake01,0.1,46.2,-,64.0,15,14.0,-1.015978729546181,-0.5852009538995022,-0.7144337291967929,46.2,1997,6.666666666666667,Power Forward,Right,239.0
1400,1400,stipast01,655000.0,stipast01,2.3,48.4,17.9,79.6,403,15.1,1.0543966014050248,2.0293298851597554,0.22944491133615452,48.6,1983,6.916666666666667,Center,Right,245.0
1401,1401,stithbr01,2925545.4545454546,stithbr01,2.0,42.4,32.9,84.1,586,12.8,0.4431429322670497,0.011095553254363552,0.20131607767788792,45.6,1992,6.416666666666667,Shooting Guard,Right,208.0
1402,1402,stivral01,140000.0,stivral01,0.2,46.5,0.0,50.0,22,10.5,-1.154003751609595,-1.0897595368758501,-0.7238100070828818,46.5,1985,6.666666666666667,Power Forward and Small Forward,Right,220.0
1403,1403,stockjo01,3985470.588235294,stockjo01,10.5,51.5,38.4,82.6,1504,21.8,1.0346787411102514,-0.3099871813669487,5.770825142014683,54.6,1984,6.083333333333333,Point Guard,Right,170.0
1404,1404,stokeed01,272500.0,stokeed01,0.3,33.3,-,50.0,4,6.4,-1.3906180751468755,-1.0897595368758501,-0.7206845811208521,33.3,1993,7.0,Center,Right,264.0
1405,1405,stokegr01,70000.0,stokegr01,0.4,44.5,0.0,69.6,42,9.0,-0.9371072883670875,-0.8604147264320556,-0.7113083032347632,44.5,1985,6.833333333333333,Power Forward,Right,220.0
1406,1406,stokeja01,573353.0,stokeja01,0.3,58.1,-,53.1,28,19.4,-1.0751323104305015,-0.9062836885208146,-0.7019320253486743,58.1,2014,6.75,Center and Power Forward,Right,263.0
1407,1407,stonedi01,635360.6666666666,stonedi01,0.0,23.1,-,100.0,7,-1.2,-1.2723109133782353,-1.135628498964609,-0.7238100070828818,23.1,2016,6.916666666666667,Center,Right,255.0
1408,1408,stoudda01,6644813.2,stoudda01,6.1,40.6,35.7,83.3,878,15.4,1.0938323219945718,0.0569645153431225,1.0108014018435614,46.4,1995,5.833333333333333,Point Guard,Left,171.0
1409,1409,stoudsa01,729000.0,stoudsa01,1.0,40.7,36.6,88.2,157,11.8,0.029067866076808564,-0.9062836885208146,-0.6519252099562003,48.3,2005,6.083333333333333,Point Guard and Shooting Guard,Left,179.0
1410,1410,strawdj01,427163.0,strawdj01,0.9,31.5,24.0,47.4,33,6.2,-1.114568031020048,-1.181497461053368,-0.7269354330449114,34.8,2007,6.416666666666667,Shooting Guard,Right,201.0
1411,1411,stricro02,2744221.1333333333,stricro02,7.3,45.4,28.2,72.1,1094,18.0,1.0543966014050248,0.14870243952064038,1.9609308943005679,46.2,1988,6.25,Shooting Guard and Point Guard,Right,175.0
1412,1412,stroejo01,75000.0,stroejo01,0.5,36.9,0.0,66.7,46,7.4,-1.1934394721991417,-0.7228078401657789,-0.7238100070828818,36.9,1980,6.833333333333333,Power Forward,Right,260.0
1413,1413,stronde01,1851472.7272727275,stronde01,0.6,43.0,18.0,78.6,456,13.8,-0.20754645746047215,0.6991299845857474,-0.14248077814537108,43.2,1990,6.666666666666667,Power Forward,Right,220.0
1414,1414,strotla01,150000.0,strotla01,1.1,32.9,13.3,71.4,13,5.8,-0.6413393839454867,-0.9980216126983324,-0.7363117109310002,34.2,1991,6.333333333333333,Shooting Guard,Right,190.0
1415,1415,stuckro01,4805707.1,stuckro01,3.6,42.3,30.0,82.4,651,14.9,0.9360894396363845,-0.21824925718943097,0.17631266998165088,44.3,2007,6.416666666666667,Point Guard and Shooting Guard,Right,210.0
1416,1416,sullija01,2398884.0,sullija01,1.8,43.6,27.2,72.3,269,16.2,0.5811679543304636,1.8917229988934785,-0.24249440893031912,46.3,2012,6.75,Power Forward,Right,260.0
1417,1417,summeda01,507640.0,summeda01,0.3,38.4,36.7,64.2,83,7.1,-0.8976715677775409,-1.0897595368758501,-0.7238100070828818,43.8,2009,6.666666666666667,Power Forward and Small Forward,Right,230.0
1418,1418,sundvjo01,242000.0,sundvjo01,2.9,45.2,39.2,84.9,502,12.5,-0.030085714807511574,-1.0438905747870912,-0.4425216705002153,48.3,1983,6.166666666666667,Point Guard and Shooting Guard,Right,170.0
1419,1419,surabo01,3491993.6923076925,surabo01,3.8,41.4,32.5,68.9,657,14.3,0.14737502784544884,0.011095553254363552,0.1638109661335324,46.0,1995,6.416666666666667,Shooting Guard and Point Guard,Right,200.0
1420,1420,suttogr01,188166.66666666663,suttogr01,1.7,39.6,36.1,74.3,168,9.7,-0.6610572442402601,-1.135628498964609,-0.6894303215005558,48.0,1991,6.166666666666667,Point Guard,Right,170.0
1421,1421,swanica01,1465920.0,swanica01,0.5,37.2,13.3,66.7,48,6.1,-1.114568031020048,-0.40172510554446655,-0.7269354330449114,38.1,2017,6.75,Power Forward,Right,250.0
1422,1422,sweetmi01,2158399.0,sweetmi01,0.6,48.5,0.0,68.9,233,15.1,-0.2667000383447923,0.5156541362307115,-0.4769013560825412,48.5,2003,6.666666666666667,Center and Power Forward,Right,275.0
1423,1423,swiftst01,4798938.111111111,swiftst01,0.5,47.3,7.4,69.9,547,16.1,0.1079393072559022,0.5615230983194703,-0.05496885120854149,47.3,2000,6.75,Power Forward and Center,Right,225.0
1424,1424,szczewa02,7474514.7,szczewa02,2.4,48.5,40.6,86.0,651,16.0,1.2318573440579854,0.28630932578691703,0.9451674566409392,52.6,1999,6.583333333333333,Small Forward,Right,244.0
1425,1425,taftch01,543985.5,taftch01,0.1,60.5,-,16.7,17,15.6,-0.9962608692514078,-0.5852009538995022,-0.705057451310704,60.5,2005,6.833333333333333,Center,Right,260.0
1426,1426,tarplro01,817142.8571428572,tarplro01,1.0,48.3,17.6,74.4,280,18.4,0.9360894396363845,3.0384470511124513,-0.1018502406389859,48.4,1986,6.916666666666667,Power Forward and Center,Right,230.0
1427,1427,tatumja01,5645400.0,tatumja01,1.9,46.1,40.0,84.0,159,15.2,1.3698823661213992,0.9743437571183007,-0.34563346567729686,52.0,2017,6.666666666666667,Small Forward,Right,208.0
1428,1428,tayloan01,100000.0,tayloan01,2.0,39.7,0.0,75.0,21,11.1,-0.18782859716569866,-0.8145457643432967,-0.7144337291967929,39.7,1988,6.333333333333333,Point Guard,Right,175.0
1429,1429,tayloje02,752935.5,tayloje02,0.7,44.1,28.4,73.0,65,11.9,-0.4835965015872995,-0.7686768022545378,-0.7144337291967929,47.1,2009,6.333333333333333,Shooting Guard,Right,210.0
1430,1430,tayloje03,759705.0,tayloje03,0.8,40.9,31.9,66.5,132,8.9,-0.34557147952388595,-0.6310699159882611,-0.680054043614467,46.5,2012,6.583333333333333,Small Forward,Right,225.0
1431,1431,taylojo01,1037093.3333333334,taylojo01,0.5,40.2,39.4,71.8,54,8.7,-0.6216215236507133,-0.5393319918107432,-0.7175591551588224,45.8,1997,6.75,Small Forward,Right,220.0
1432,1432,tayloma01,4858556.181818182,tayloma01,1.2,46.6,15.2,71.1,534,13.1,0.6206036749200102,0.5615230983194703,-0.411267410879919,46.7,1997,6.75,Small Forward and Center and Power Forward,Right,260.0
1433,1433,taylomi01,500000.0,taylomi01,2.1,41.2,32.5,69.1,51,10.1,-0.4244429207029794,-0.7686768022545378,-0.7331862849689705,43.6,2008,6.166666666666667,Point Guard,Right,165.0
1434,1434,tayloty01,631238.0,tayloty01,0.9,35.4,36.0,68.4,61,5.8,-0.9765430089566345,-1.3191043473196447,-0.7488134147791187,37.9,2012,6.25,Point Guard,Right,185.0
1435,1435,teaglte01,430000.0,teaglte01,1.4,46.5,21.0,79.2,687,13.7,0.7389108366886505,-0.35585614345570765,-0.30187750220888204,46.7,1982,6.416666666666667,Shooting Guard and Small Forward,Right,195.0
1436,1436,teaguje01,6518190.777777778,teaguje01,5.8,44.5,35.6,84.2,712,17.1,0.9558072999311578,-0.40172510554446655,0.7888961585394577,48.9,2009,6.166666666666667,Point Guard,Right,195.0
1437,1437,teaguma01,845496.25,teaguma01,1.5,34.3,22.2,66.1,91,4.9,-1.0751323104305015,-1.0897595368758501,-0.7488134147791187,36.3,2012,6.166666666666667,Point Guard and Shooting Guard,Right,189.0
1438,1438,terryja01,5697560.421052632,terryja01,3.8,44.4,38.0,84.5,1410,16.2,1.0938323219945718,-0.49346302972198447,2.4672499001493673,51.7,1999,6.166666666666667,Point Guard and Shooting Guard,Right,185.0
1439,1439,theusre01,587000.0,theusre01,6.3,47.1,25.2,82.6,1026,16.6,2.0994431970280143,-0.0347734088343954,1.3702253874769688,47.9,1978,6.583333333333333,Shooting Guard and Point Guard,Right,190.0
1440,1440,thibepe01,85000.0,thibepe01,0.5,45.3,28.6,62.6,93,10.5,-0.5624679427663931,-0.8604147264320556,-0.7175591551588224,45.6,1983,6.583333333333333,Small Forward,Right,210.0
1441,1441,thomaet01,4061020.727272727,thomaet01,0.4,51.3,-,60.3,409,14.5,-0.4244429207029794,0.6073920604082295,-0.25499611277843764,51.3,2000,6.75,Power Forward and Center,Right,256.0
1442,1442,thomais01,1668100.0,thomais01,9.3,45.2,29.0,75.9,979,18.1,2.237468219091428,0.10283347743188145,1.801534170237057,46.5,1981,6.083333333333333,Point Guard,Right,180.0
1443,1443,thomais02,4160013.4285714286,thomais02,5.1,43.7,36.0,87.4,485,20.3,2.119161057322788,-0.40172510554446655,0.6951333796785689,50.7,2011,5.75,Point Guard and Shooting Guard,Left,185.0
1444,1444,thomaji01,75000.0,thomaji01,2.3,47.1,17.0,76.3,161,12.5,0.1079393072559022,-0.35585614345570765,-0.5675387089814005,47.5,1983,6.25,Shooting Guard,Right,190.0
1445,1445,thomajo02,498423.6,thomajo02,0.3,50.2,0.0,59.1,208,9.4,-1.015978729546181,-0.5852009538995022,-0.620670950335904,50.2,1997,6.75,Power Forward and Center,Right,265.0
1446,1446,thomake01,4964833.090909091,thomake01,1.5,46.5,24.4,69.9,632,13.9,0.28540004990886275,1.6165092263609255,0.25444831903239157,47.1,1999,6.583333333333333,Power Forward,Right,261.0
1447,1447,thomaku01,3971476.4375,thomaku01,1.1,48.6,28.1,76.0,1110,13.9,0.048785726371581885,1.4789023400946484,1.2858388865021686,48.7,1995,6.75,Center and Power Forward,Right,230.0
1448,1448,thomati01,6990961.071428572,thomati01,1.5,43.7,36.9,75.8,824,14.0,0.7191929763938772,0.33217828787567577,0.37946535751357674,49.7,1997,6.833333333333333,Power Forward and Small Forward,Right,230.0
1449,1449,thomaty01,5181903.0,thomaty01,0.9,43.8,23.5,73.2,402,14.8,-0.030085714807511574,0.6532610224969883,-0.3143792060570006,43.9,2006,6.75,Power Forward and Center,Right,215.0
1450,1450,thompbe01,156666.66666666666,thompbe01,1.3,43.9,0.0,78.9,204,10.2,-0.503314361882073,-0.7686768022545378,-0.6144200984118449,43.9,1984,6.5,Small Forward and Power Forward and Shooting Guard,Right,210.0
1451,1451,thompbi01,298333.3333333333,thompbi01,1.7,50.5,15.4,67.4,300,13.2,0.14737502784544884,0.9284747950295419,-0.4206436887660079,50.5,1986,6.583333333333333,Small Forward,Right,195.0
1452,1452,thompbr01,701825.0,thompbr01,1.7,40.9,37.6,64.7,168,13.4,-0.6610572442402601,-1.135628498964609,-0.6581760618802596,51.9,1994,6.333333333333333,Point Guard,Left,193.0
1453,1453,thompdi01,243931.5,thompdi01,0.2,42.5,30.8,87.5,16,16.4,-0.9962608692514078,-0.9980216126983324,-0.7144337291967929,47.5,2005,6.583333333333333,Shooting Guard and Small Forward,Right,195.0
1454,1454,thompja02,3153704.636363636,thompja02,1.1,49.6,14.3,65.7,588,13.5,0.20652860872976914,1.4789023400946484,0.02316679784219919,49.7,2008,6.916666666666667,Power Forward and Center,Right,250.0
1455,1455,thompke01,150000.0,thompke01,0.2,42.9,0.0,50.0,14,4.9,-1.3709002148521021,-1.135628498964609,-0.7206845811208521,42.9,1993,6.916666666666667,Center,Right,260.0
1456,1456,thompkl01,8542292.142857144,thompkl01,2.3,45.9,41.9,84.8,615,16.4,2.2966217999757483,0.0569645153431225,0.7420147691090133,55.1,2011,6.583333333333333,Shooting Guard,Right,215.0
1457,1457,thompla01,1150772.7272727273,thompla01,1.2,49.2,15.4,73.7,985,13.6,0.009350005782035244,1.5706402642721664,0.3732145055895174,49.2,1982,6.833333333333333,Center,Right,245.0
1458,1458,thompmy01,881833.3333333334,thompmy01,2.3,50.4,8.3,65.5,935,15.7,1.1529859028788916,1.8458540368047198,1.1264421624386576,50.4,1978,6.833333333333333,Center and Power Forward,Right,226.0
1459,1459,thomppa01,87500.0,thomppa01,1.5,43.2,21.0,79.2,154,13.7,0.20652860872976914,0.0569645153431225,-0.5675387089814005,43.8,1983,6.5,Small Forward,Right,210.0
1460,1460,thomptr01,8989202.142857144,thomptr01,0.9,51.9,0.0,61.0,562,15.4,0.2656821896140891,2.396281581869826,0.5294858036909987,51.9,2011,6.833333333333333,Power Forward and Center,Left Right,238.0
1461,1461,thomptr02,617899.5,thomptr02,0.1,39.3,30.8,71.4,24,12.0,-1.0751323104305015,-1.0897595368758501,-0.7206845811208521,42.6,2011,6.833333333333333,Center,Right,245.0
1462,1462,thornal01,2035729.0,thornal01,1.2,45.2,29.3,74.7,296,12.3,0.7980644175729709,0.37804724996443495,-0.5300335974370448,46.5,2007,6.666666666666667,Small Forward and Power Forward,Right,220.0
1463,1463,thornbo01,190833.3333333333,thornbo01,0.3,44.4,22.2,55.8,283,6.2,-0.956825148661861,-0.40172510554446655,-0.680054043614467,44.6,1984,6.833333333333333,Power Forward,Right,225.0
1464,1464,thornma01,3902515.3333333335,thornma01,1.4,42.5,35.8,83.0,483,15.5,0.7980644175729709,-0.26411821927818996,-0.09559938871492667,49.8,2009,6.333333333333333,Shooting Guard,Right,205.0
1465,1465,thornsi01,815615.0,thornsi01,0.6,41.5,34.2,68.9,137,7.6,-1.0554144501357279,-0.9521526506095733,-0.6894303215005558,46.1,2017,6.416666666666667,Shooting Guard,Right,215.0
1466,1466,thorpot01,2350712.5,thorpot01,2.2,54.6,4.7,68.7,1257,16.0,1.212139483763212,2.2128057335147906,2.604768642478671,54.6,1984,6.75,Center and Power Forward,Right,225.0
1467,1467,threase01,999400.0,threase01,3.8,48.5,29.3,81.5,951,14.7,0.3839893513827297,-0.7228078401657789,0.779519880653369,49.6,1983,6.166666666666667,Point Guard and Shooting Guard,Right,175.0
1468,1468,tinslja01,3632791.454545455,tinslja01,6.1,39.3,29.9,71.6,547,13.6,0.12765716755067552,-0.21824925718943097,-0.18311131565175626,43.7,2001,6.25,Point Guard,Right,195.0
1469,1469,tisdawa01,2056000.0,tisdawa01,1.3,50.5,0.0,76.0,840,15.7,1.4684716675952663,1.2495575296508539,0.7076350835266876,50.5,1985,6.75,Power Forward,Left,240.0
1470,1470,tolbera01,100000.0,tolbera01,0.5,49.5,0.0,54.4,261,9.8,-0.8385179868932205,-0.49346302972198447,-0.630047228221993,49.5,1981,6.75,Power Forward,Right,225.0
1471,1471,tolbeto01,440333.3333333333,tolbeto01,0.9,46.0,29.6,71.6,312,10.5,-0.2667000383447923,0.28630932578691703,-0.5144064676268967,46.8,1988,6.583333333333333,Power Forward and Small Forward,Right,235.0
1472,1472,toneyan01,576000.0,toneyan01,4.2,50.0,34.2,79.7,468,16.1,1.5867788293639067,-0.5393319918107432,0.12005500266511757,51.2,1980,6.25,Shooting Guard,Right,178.0
1473,1473,toneyse01,112500.0,toneyse01,2.1,36.5,34.1,78.1,112,7.8,-0.8188001265984471,-1.135628498964609,-0.7206845811208521,40.6,1985,6.166666666666667,Point Guard,Right,178.0
1474,1474,townska01,5960200.0,townska01,2.6,53.7,39.2,83.6,323,25.0,2.848721888229403,3.909957330798871,0.6982588056405986,57.5,2015,7.0,Center,Right,248.0
1475,1475,traylro01,1688700.7142857143,traylro01,0.7,47.4,16.7,57.7,438,14.5,-0.6019036633559399,0.14870243952064038,-0.3050029281709117,47.5,1998,6.666666666666667,Power Forward and Center,Right,284.0
1476,1476,trentga01,1267385.888888889,trentga01,1.0,50.1,8.0,64.3,506,15.9,0.14737502784544884,0.5156541362307115,0.004414242070021385,50.1,1995,6.666666666666667,Small Forward and Power Forward and Center,Right,250.0
1477,1477,trepaje01,485748.0,trepaje01,0.7,33.7,46.2,70.0,31,9.5,-0.9962608692514078,-0.9062836885208146,-0.7269354330449114,36.6,2001,6.333333333333333,Shooting Guard,Left,200.0
1478,1478,tripuke01,937000.0,tripuke01,3.0,47.3,36.1,84.9,707,16.2,1.8431110131959603,0.19457140160939915,0.6670045460203023,48.2,1981,6.5,Small Forward,Right,220.0
1479,1479,tuckeal02,1001840.0,tuckeal02,0.3,42.3,29.4,78.3,51,13.0,-0.7399286854193537,-1.0897595368758501,-0.7081828772727337,45.1,2007,6.5,Small Forward and Shooting Guard,Right,205.0
1480,1480,tuckepj01,3735605.857142857,tuckepj01,1.4,42.2,36.1,74.4,582,10.9,-0.08923929569183171,1.0660816812958185,0.21694320748803606,50.1,2006,6.5,Small Forward and Shooting Guard and Power Forward,Right,245.0
1481,1481,tucketr01,449500.0,tucketr01,2.0,46.1,40.8,75.4,756,12.9,0.0685035866663552,-0.6310699159882611,0.35133652385530995,51.2,1982,6.416666666666667,Shooting Guard,Right,193.0
1482,1482,turiaro01,2509017.333333333,turiaro01,1.3,53.3,0.0,63.6,473,13.8,-0.6216215236507133,0.14870243952064038,-0.1206027964111637,53.3,2005,6.833333333333333,Center,Right,249.0
1483,1483,turnean01,113750.0,turnean01,3.1,42.2,23.7,76.4,170,12.0,-0.6610572442402601,-0.8604147264320556,-0.6644269138043188,43.2,1986,5.916666666666667,Point Guard,Right,160.0
1484,1484,turneel01,141666.66666666666,turneel01,1.8,43.2,15.2,71.4,505,9.6,-0.6216215236507133,-0.3099871813669487,-0.4550233743483338,43.3,1981,6.416666666666667,Small Forward and Shooting Guard,Right,190.0
1485,1485,turneev01,7718951.0,turneev01,3.5,43.5,29.6,78.1,686,12.0,0.40370721167750306,0.6073920604082295,-0.07997225890477853,45.6,2010,6.583333333333333,Small Forward and Shooting Guard and Point Guard,Right,220.0
1486,1486,turneje01,630000.0,turneje01,1.0,46.7,34.4,76.9,612,8.4,-0.36528933981865924,-0.0347734088343954,-0.4425216705002153,47.8,1984,6.75,Small Forward and Power Forward,Left,230.0
1487,1487,turnejo01,615000.0,turnejo01,0.3,43.9,-,52.5,42,7.8,-0.9962608692514078,-0.67693887807702,-0.7238100070828818,43.9,1991,6.666666666666667,Small Forward,Right,245.0
1488,1488,turnemy01,2463840.0,turnemy01,1.2,49.5,36.3,77.1,280,17.4,0.9952430205207048,1.5247713021834077,-0.029965443512304447,52.6,2015,6.916666666666667,Center,Right,250.0
1489,1489,turpime01,570000.0,turpime01,0.5,51.6,11.1,77.7,361,14.3,0.12765716755067552,0.5615230983194703,-0.2925012243227932,51.6,1984,6.916666666666667,Center,Right,240.0
1490,1490,tylerbj01,1137500.0,tylerbj01,3.2,38.1,31.4,70.0,55,8.5,-0.8582358471879941,-1.0438905747870912,-0.7425625628550595,42.3,1994,6.083333333333333,Point Guard,Right,185.0
